Provincia,Casos Confirmados,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
La Altagracia,0,0.0,0,malaria,40,2020
La Romana,0,1.0,0,malaria,40,2020
La Vega,0,0.0,0,malaria,40,2020
María Trinidad Sánchez,0,0.0,0,malaria,40,2020
Monseñor Nouel,0,0.0,0,malaria,40,2020
Monte Cristi,0,0.0,0,malaria,40,2020
Monte Plata,0,0.0,0,malaria,40,2020
Pedernales,0,0.0,0,malaria,40,2020
Peravia,0,0.0,0,malaria,40,2020
Puerto Plata,0,0.0,0,malaria,40,2020
Samaná,0,0.0,0,malaria,40,2020
San Cristóbal,0,3.1,0,malaria,40,2020
San José de Ocoa,0,0.0,0,malaria,40,2020
San Juan,0,9.0,0,malaria,40,2020
San Pedro de Macorís,0,1.3,0,malaria,40,2020
Santiago,0,0.1,0,malaria,40,2020
Santiago Rodríguez,0,0.0,0,malaria,40,2020
Santo Domingo,2,20.1,0,malaria,40,2020
Sánchez Ramírez,0,0.9,0,malaria,40,2020
Valverde,0,0.0,0,malaria,40,2020
Azua,0,1.74,0,malaria,41,2020
Baoruco,0,1.28,0,malaria,41,2020
Barahona,0,1.37,0,malaria,41,2020
Dajabón,0,0.0,0,malaria,41,2020
Distrito Nacional,0,29.37,0,malaria,41,2020
Duarte,0,0.0,0,malaria,41,2020
El Seibo,0,0.0,0,malaria,41,2020
Elías Piña,0,0.0,0,malaria,41,2020
Espaillat,0,0.0,0,malaria,41,2020
Extranjero,0,0.04,0,malaria,41,2020
Hato Mayor,0,0.0,0,malaria,41,2020
Hermanas Mirabal,0,0.0,0,malaria,41,2020
Independencia,0,0.0,0,malaria,41,2020
La Altagracia,0,0.0,0,malaria,41,2020
La Romana,0,0.95,0,malaria,41,2020
La Vega,0,0.0,0,malaria,41,2020
María Trinidad Sánchez,0,0.0,0,malaria,41,2020
Monseñor Nouel,0,0.0,0,malaria,41,2020
Monte Cristi,0,0.0,0,malaria,41,2020
Monte Plata,0,0.0,0,malaria,41,2020
Pedernales,0,0.0,0,malaria,41,2020
Peravia,0,0.0,0,malaria,41,2020
Puerto Plata,0,0.0,0,malaria,41,2020
Samaná,0,0.0,0,malaria,41,2020
San Cristóbal,0,3.04,0,malaria,41,2020
San José de Ocoa,0,0.0,0,malaria,41,2020
San Juan,2,9.91,0,malaria,41,2020
San Pedro de Macorís,0,1.27,0,malaria,41,2020
Santiago,0,0.12,0,malaria,41,2020
Santiago Rodríguez,0,0.0,0,malaria,41,2020
Santo Domingo,1,19.62,0,malaria,41,2020
Sánchez Ramírez,0,0.85,0,malaria,41,2020
Valverde,0,0.0,0,malaria,41,2020
Azua,0,1.7,0,malaria,42,2020
Baoruco,0,1.2,0,malaria,42,2020
Barahona,0,1.3,0,malaria,42,2020
Dajabón,0,0.0,0,malaria,42,2020
Distrito Nacional,2,28.9,0,malaria,42,2020
Duarte,0,0.0,0,malaria,42,2020
El Seibo,0,0.0,0,malaria,42,2020
Elías Piña,0,0.0,0,malaria,42,2020
Espaillat,0,0.0,0,malaria,42,2020
Extranjero,0,0.0,0,malaria,42,2020
Hato Mayor,0,0.0,0,malaria,42,2020
Hermanas Mirabal,0,0.0,0,malaria,42,2020
Independencia,0,0.0,0,malaria,42,2020
La Altagracia,0,0.0,0,malaria,42,2020
La Romana,0,0.9,0,malaria,42,2020
La Vega,0,0.0,0,malaria,42,2020
María Trinidad Sánchez,0,0.0,0,malaria,42,2020
Monseñor Nouel,0,0.0,0,malaria,42,2020
Monte Cristi,0,0.0,0,malaria,42,2020
Monte Plata,0,0.0,0,malaria,42,2020
Pedernales,0,0.0,0,malaria,42,2020
Peravia,0,0.0,0,malaria,42,2020
Puerto Plata,0,0.0,0,malaria,42,2020
Samaná,0,0.0,0,malaria,42,2020
San Cristóbal,0,3.0,0,malaria,42,2020
San José de Ocoa,0,0.0,0,malaria,42,2020
San Juan,0,9.7,0,malaria,42,2020
San Pedro de Macorís,0,1.2,0,malaria,42,2020
Santiago,0,0.1,0,malaria,42,2020
Santiago Rodríguez,0,0.0,0,malaria,42,2020
Santo Domingo,3,19.3,0,malaria,42,2020
Sánchez Ramírez,0,0.8,0,malaria,42,2020
Valverde,0,0.0,0,malaria,42,2020
Azua,0,1.7,0,malaria,43,2020
Baoruco,0,1.2,0,malaria,43,2020
Barahona,0,1.3,0,malaria,43,2020
Dajabón,0,0.0,0,malaria,43,2020
Distrito Nacional,0,28.2,0,malaria,43,2020
Duarte,0,0.0,0,malaria,43,2020
El Seibo,0,0.0,0,malaria,43,2020
Elías Piña,0,0.0,0,malaria,43,2020
Espaillat,0,0.0,0,malaria,43,2020
Extranjero,0,0.0,0,malaria,43,2020
Hato Mayor,0,0.0,0,malaria,43,2020
Hermanas Mirabal,0,0.0,0,malaria,43,2020
Independencia,0,0.0,0,malaria,43,2020
La Altagracia,0,0.0,0,malaria,43,2020
La Romana,0,0.9,0,malaria,43,2020
La Vega,0,0.0,0,malaria,43,2020
María Trinidad Sánchez,0,0.0,0,malaria,43,2020
Monseñor Nouel,0,0.0,0,malaria,43,2020
Monte Cristi,0,0.0,0,malaria,43,2020
Monte Plata,0,0.0,0,malaria,43,2020
Pedernales,0,0.0,0,malaria,43,2020
Peravia,0,0.0,0,malaria,43,2020
Puerto Plata,0,0.0,0,malaria,43,2020
Samaná,0,0.0,0,malaria,43,2020
San Cristóbal,0,2.9,0,malaria,43,2020
San José de Ocoa,0,0.0,0,malaria,43,2020
San Juan,20,20.6,0,malaria,43,2020
San Pedro de Macorís,0,1.2,0,malaria,43,2020
Santiago,0,0.1,0,malaria,43,2020
Santiago Rodríguez,0,0.0,0,malaria,43,2020
Santo Domingo,1,18.9,0,malaria,43,2020
Sánchez Ramírez,0,0.8,0,malaria,43,2020
Valverde,0,0.0,0,malaria,43,2020
Azua,0,1.6,0,malaria,44,2020
Baoruco,0,1.2,0,malaria,44,2020
Barahona,0,1.3,0,malaria,44,2020
Dajabón,0,0.0,0,malaria,44,2020
Distrito Nacional,0,27.6,0,malaria,44,2020
Duarte,0,0.0,0,malaria,44,2020
El Seibo,0,0.0,0,malaria,44,2020
Elías Piña,0,0.0,0,malaria,44,2020
Espaillat,0,0.0,0,malaria,44,2020
Extranjero,0,0.0,0,malaria,44,2020
Hato Mayor,0,0.0,0,malaria,44,2020
Hermanas Mirabal,0,0.0,0,malaria,44,2020
Independencia,0,0.0,0,malaria,44,2020
La Altagracia,0,0.0,0,malaria,44,2020
La Romana,0,0.9,0,malaria,44,2020
La Vega,0,0.0,0,malaria,44,2020
María Trinidad Sánchez,0,0.0,0,malaria,44,2020
Monseñor Nouel,0,0.0,0,malaria,44,2020
Monte Cristi,0,0.0,0,malaria,44,2020
Monte Plata,0,0.0,0,malaria,44,2020
Pedernales,0,0.0,0,malaria,44,2020
Peravia,0,0.0,0,malaria,44,2020
Puerto Plata,0,0.0,0,malaria,44,2020
Samaná,0,0.0,0,malaria,44,2020
San Cristóbal,1,3.0,0,malaria,44,2020
San José de Ocoa,0,0.0,0,malaria,44,2020
San Juan,14,28.8,0,malaria,44,2020
San Pedro de Macorís,0,1.2,0,malaria,44,2020
Santiago,0,0.1,0,malaria,44,2020
Santiago Rodríguez,0,0.0,0,malaria,44,2020
Santo Domingo,0,18.5,0,malaria,44,2020
Sánchez Ramírez,0,0.8,0,malaria,44,2020
Valverde,0,0.0,0,malaria,44,2020
Azua,0,1.6,0,malaria,45,2020
Baoruco,0,1.2,0,malaria,45,2020
Barahona,0,1.2,0,malaria,45,2020
Dajabón,0,0.0,0,malaria,45,2020
Distrito Nacional,2,27.4,0,malaria,45,2020
Duarte,0,0.0,0,malaria,45,2020
El Seibo,0,0.0,0,malaria,45,2020
Elías Piña,0,0.0,0,malaria,45,2020
Espaillat,0,0.0,0,malaria,45,2020
Extranjero,0,0.0,0,malaria,45,2020
Hato Mayor,0,0.0,0,malaria,45,2020
Hermanas Mirabal,0,0.0,0,malaria,45,2020
Independencia,0,0.0,0,malaria,45,2020
La Altagracia,0,0.0,0,malaria,45,2020
La Romana,0,0.9,0,malaria,45,2020
La Vega,0,0.0,0,malaria,45,2020
María Trinidad Sánchez,0,0.0,0,malaria,45,2020
Monseñor Nouel,0,0.0,0,malaria,45,2020
Monte Cristi,0,0.0,0,malaria,45,2020
Monte Plata,0,0.0,0,malaria,45,2020
Pedernales,0,0.0,0,malaria,45,2020
Peravia,0,0.0,0,malaria,45,2020
Puerto Plata,0,0.0,0,malaria,45,2020
Samaná,0,0.0,0,malaria,45,2020
San Cristóbal,1,3.1,0,malaria,45,2020
San José de Ocoa,0,0.0,0,malaria,45,2020
San Juan,6,31.3,0,malaria,45,2020
San Pedro de Macorís,0,1.2,0,malaria,45,2020
Santiago,0,0.1,0,malaria,45,2020
Santiago Rodríguez,0,0.0,0,malaria,45,2020
Santo Domingo,0,18.1,0,malaria,45,2020
Sánchez Ramírez,0,0.8,0,malaria,45,2020
Valverde,0,0.0,0,malaria,45,2020
Azua,0,1.6,0,malaria,46,2020
Baoruco,0,1.1,0,malaria,46,2020
Barahona,0,1.2,0,malaria,46,2020
Dajabón,0,0.0,0,malaria,46,2020
Distrito Nacional,1,26.8,0,malaria,46,2020
Duarte,0,0.0,0,malaria,46,2020
El Seibo,0,0.0,0,malaria,46,2020
Elías Piña,0,0.0,0,malaria,46,2020
Espaillat,0,0.0,0,malaria,46,2020
Extranjero,0,0.0,0,malaria,46,2020
Hato Mayor,0,0.0,0,malaria,46,2020
Hermanas Mirabal,0,0.0,0,malaria,46,2020
Independencia,0,0.0,0,malaria,46,2020
La Altagracia,6,2.0,0,malaria,46,2020
La Romana,0,0.8,0,malaria,46,2020
La Vega,0,0.0,0,malaria,46,2020
María Trinidad Sánchez,0,0.0,0,malaria,46,2020
Monseñor Nouel,0,0.0,0,malaria,46,2020
Monte Cristi,0,0.0,0,malaria,46,2020
Monte Plata,0,0.0,0,malaria,46,2020
Pedernales,0,0.0,0,malaria,46,2020
Peravia,0,0.0,0,malaria,46,2020
Puerto Plata,0,0.0,0,malaria,46,2020
Samaná,0,0.0,0,malaria,46,2020
San Cristóbal,0,3.1,0,malaria,46,2020
San José de Ocoa,0,0.0,0,malaria,46,2020
San Juan,2,32.2,0,malaria,46,2020
San Pedro de Macorís,0,1.1,0,malaria,46,2020
Santiago,0,0.1,0,malaria,46,2020
Santiago Rodríguez,0,0.0,0,malaria,46,2020
Santo Domingo,2,17.8,1,malaria,46,2020
Sánchez Ramírez,1,1.5,0,malaria,46,2020
Valverde,0,0.0,0,malaria,46,2020
Azua,0,1.5,0,malaria,47,2020
Baoruco,0,1.1,0,malaria,47,2020
Barahona,0,1.2,0,malaria,47,2020
Dajabón,0,0.0,0,malaria,47,2020
Distrito Nacional,0,26.6,0,malaria,47,2020
Duarte,0,0.0,0,malaria,47,2020
El Seibo,0,0.0,0,malaria,47,2020
Elías Piña,0,0.0,0,malaria,47,2020
Espaillat,0,0.0,0,malaria,47,2020
Extranjero,0,0.0,0,malaria,47,2020
Hato Mayor,0,0.0,0,malaria,47,2020
Hermanas Mirabal,0,0.0,0,malaria,47,2020
Independencia,0,0.0,0,malaria,47,2020
La Altagracia,1,2.2,1,malaria,47,2020
La Romana,0,0.8,0,malaria,47,2020
La Vega,0,0.0,0,malaria,47,2020
María Trinidad Sánchez,0,0.0,0,malaria,47,2020
Monseñor Nouel,0,0.0,0,malaria,47,2020
Monte Cristi,0,0.0,0,malaria,47,2020
Monte Plata,0,0.0,0,malaria,47,2020
Pedernales,0,0.0,0,malaria,47,2020
Peravia,0,0.0,0,malaria,47,2020
Puerto Plata,0,0.0,0,malaria,47,2020
Samaná,0,0.0,0,malaria,47,2020
San Cristóbal,0,3.0,0,malaria,47,2020
San José de Ocoa,0,0.0,0,malaria,47,2020
San Juan,2,33.1,0,malaria,47,2020
San Pedro de Macorís,0,1.1,0,malaria,47,2020
Santiago,0,0.1,0,malaria,47,2020
Santiago Rodríguez,0,0.0,0,malaria,47,2020
Santo Domingo,1,17.4,0,malaria,47,2020
Sánchez Ramírez,0,1.5,0,malaria,47,2020
Valverde,0,0.0,0,malaria,47,2020
Azua,0,1.5,0,malaria,48,2020
Baoruco,0,1.1,0,malaria,48,2020
Barahona,0,1.2,0,malaria,48,2020
Dajabón,0,0.0,0,malaria,48,2020
Distrito Nacional,0,26.0,0,malaria,48,2020
Duarte,0,0.0,0,malaria,48,2020
El Seibo,0,0.0,0,malaria,48,2020
Elías Piña,0,0.0,0,malaria,48,2020
Espaillat,0,0.0,0,malaria,48,2020
Extranjero,0,0.0,0,malaria,48,2020
Hato Mayor,0,0.0,0,malaria,48,2020
Hermanas Mirabal,0,0.0,0,malaria,48,2020
Independencia,0,0.0,0,malaria,48,2020
La Altagracia,0,2.2,0,malaria,48,2020
La Romana,0,0.8,0,malaria,48,2020
La Vega,0,0.0,0,malaria,48,2020
María Trinidad Sánchez,0,0.0,0,malaria,48,2020
Monseñor Nouel,0,0.0,0,malaria,48,2020
Monte Cristi,0,0.0,0,malaria,48,2020
Monte Plata,0,0.0,0,malaria,48,2020
Pedernales,0,0.0,0,malaria,48,2020
Peravia,0,0.0,0,malaria,48,2020
Puerto Plata,0,0.0,0,malaria,48,2020
Samaná,0,0.0,0,malaria,48,2020
San Cristóbal,0,2.9,0,malaria,48,2020
San José de Ocoa,0,0.0,0,malaria,48,2020
San Juan,0,32.9,0,malaria,48,2020
San Pedro de Macorís,0,1.1,0,malaria,48,2020
Santiago,0,0.1,0,malaria,48,2020
Santiago Rodríguez,0,0.0,0,malaria,48,2020
Santo Domingo,2,17.2,0,malaria,48,2020
Sánchez Ramírez,0,1.5,0,malaria,48,2020
Valverde,0,0.0,0,malaria,48,2020
Azua,0,1.5,0,malaria,49,2020
Baoruco,0,1.1,0,malaria,49,2020
Barahona,0,1.1,0,malaria,49,2020
Dajabón,0,0.0,0,malaria,49,2020
Distrito Nacional,0,25.5,0,malaria,49,2020
Duarte,0,0.0,0,malaria,49,2020
El Seibo,0,0.0,0,malaria,49,2020
Elías Piña,0,0.0,0,malaria,49,2020
Espaillat,0,0.0,0,malaria,49,2020
Extranjero,0,0.0,0,malaria,49,2020
Hato Mayor,0,0.0,0,malaria,49,2020
Hermanas Mirabal,0,0.0,0,malaria,49,2020
Independencia,0,0.0,0,malaria,49,2020
La Altagracia,0,2.1,0,malaria,49,2020
La Romana,0,0.8,0,malaria,49,2020
La Vega,0,0.0,0,malaria,49,2020
María Trinidad Sánchez,0,0.0,0,malaria,49,2020
Monseñor Nouel,0,0.0,0,malaria,49,2020
Monte Cristi,0,0.0,0,malaria,49,2020
Monte Plata,0,0.0,0,malaria,49,2020
Pedernales,0,0.0,0,malaria,49,2020
Peravia,0,0.0,0,malaria,49,2020
Puerto Plata,0,0.0,0,malaria,49,2020
Samaná,0,0.0,0,malaria,49,2020
San Cristóbal,0,2.9,0,malaria,49,2020
San José de Ocoa,0,0.0,0,malaria,49,2020
San Juan,0,32.2,0,malaria,49,2020
San Pedro de Macorís,0,1.1,0,malaria,49,2020
Santiago,0,0.1,0,malaria,49,2020
Santiago Rodríguez,0,0.0,0,malaria,49,2020
Santo Domingo,3,17.0,0,malaria,49,2020
Sánchez Ramírez,0,1.4,0,malaria,49,2020
Valverde,0,0.0,0,malaria,49,2020
Azua,0,1.4,0,malaria,50,2020
Baoruco,0,1.0,0,malaria,50,2020
Barahona,0,1.1,0,malaria,50,2020
Dajabón,0,0.0,0,malaria,50,2020
Distrito Nacional,0,24.9,0,malaria,50,2020
Duarte,0,0.0,0,malaria,50,2020
El Seibo,0,0.0,0,malaria,50,2020
Elías Piña,0,0.0,0,malaria,50,2020
Espaillat,0,0.0,0,malaria,50,2020
Extranjero,0,0.0,0,malaria,50,2020
Hato Mayor,0,0.0,0,malaria,50,2020
Hermanas Mirabal,0,0.0,0,malaria,50,2020
Independencia,0,0.0,0,malaria,50,2020
La Altagracia,0,2.4,0,malaria,50,2020
La Romana,0,0.8,0,malaria,50,2020
La Vega,0,0.0,0,malaria,50,2020
María Trinidad Sánchez,0,0.0,0,malaria,50,2020
Monseñor Nouel,0,0.0,0,malaria,50,2020
Monte Cristi,0,0.0,0,malaria,50,2020
Monte Plata,0,0.0,0,malaria,50,2020
Pedernales,0,0.0,0,malaria,50,2020
Peravia,0,0.0,0,malaria,50,2020
Puerto Plata,0,0.0,0,malaria,50,2020
Samaná,0,0.0,0,malaria,50,2020
San Cristóbal,0,3.0,0,malaria,50,2020
San José de Ocoa,0,0.0,0,malaria,50,2020
San Juan,0,31.6,0,malaria,50,2020
San Pedro de Macorís,0,1.0,0,malaria,50,2020
Santiago,0,0.1,0,malaria,50,2020
Santiago Rodríguez,0,0.0,0,malaria,50,2020
Santo Domingo,0,16.6,0,malaria,50,2020
Sánchez Ramírez,0,1.4,0,malaria,50,2020
Valverde,0,0.0,0,malaria,50,2020
Azua,0,1.4,0,malaria,51,2020
Baoruco,0,1.0,0,malaria,51,2020
Barahona,0,1.1,0,malaria,51,2020
Dajabón,0,0.0,0,malaria,51,2020
Distrito Nacional,0,24.3,0,malaria,51,2020
Duarte,0,0.0,0,malaria,51,2020
El Seibo,0,0.0,0,malaria,51,2020
Elías Piña,0,0.0,0,malaria,51,2020
Espaillat,0,0.0,0,malaria,51,2020
Extranjero,0,0.0,0,malaria,51,2020
Hato Mayor,0,0.0,0,malaria,51,2020
Hermanas Mirabal,0,0.0,0,malaria,51,2020
Independencia,0,0.0,0,malaria,51,2020
La Altagracia,0,2.4,0,malaria,51,2020
La Romana,0,0.8,0,malaria,51,2020
La Vega,0,0.0,0,malaria,51,2020
María Trinidad Sánchez,0,0.0,0,malaria,51,2020
Monseñor Nouel,0,0.0,0,malaria,51,2020
Monte Cristi,0,0.0,0,malaria,51,2020
Monte Plata,0,0.0,0,malaria,51,2020
Pedernales,0,0.0,0,malaria,51,2020
Peravia,0,0.0,0,malaria,51,2020
Puerto Plata,0,0.0,0,malaria,51,2020
Samaná,0,0.0,0,malaria,51,2020
San Cristóbal,1,3.1,0,malaria,51,2020
San José de Ocoa,0,0.0,0,malaria,51,2020
San Juan,0,30.9,0,malaria,51,2020
San Pedro de Macorís,0,1.0,0,malaria,51,2020
Santiago,0,0.1,0,malaria,51,2020
Santiago Rodríguez,0,0.0,0,malaria,51,2020
Santo Domingo,1,16.5,0,malaria,51,2020
Sánchez Ramírez,0,1.4,0,malaria,51,2020
Valverde,0,0.0,0,malaria,51,2020
Azua,0,1.4,0,malaria,52,2020
Baoruco,0,1.0,0,malaria,52,2020
Barahona,0,1.1,0,malaria,52,2020
Dajabón,0,0.0,0,malaria,52,2020
Distrito Nacional,0,23.8,0,malaria,52,2020
Duarte,0,0.0,0,malaria,52,2020
El Seibo,0,0.0,0,malaria,52,2020
Elías Piña,0,0.0,0,malaria,52,2020
Espaillat,0,0.0,0,malaria,52,2020
Extranjero,0,0.0,0,malaria,52,2020
Hato Mayor,0,0.0,0,malaria,52,2020
Hermanas Mirabal,0,0.0,0,malaria,52,2020
Independencia,0,0.0,0,malaria,52,2020
La Altagracia,0,2.3,0,malaria,52,2020
La Romana,0,0.7,0,malaria,52,2020
La Vega,0,0.0,0,malaria,52,2020
María Trinidad Sánchez,0,0.0,0,malaria,52,2020
Monseñor Nouel,0,0.0,0,malaria,52,2020
Monte Cristi,0,0.0,0,malaria,52,2020
Monte Plata,0,0.0,0,malaria,52,2020
Pedernales,0,0.0,0,malaria,52,2020
Peravia,0,0.0,0,malaria,52,2020
Puerto Plata,0,0.0,0,malaria,52,2020
Samaná,0,0.0,0,malaria,52,2020
San Cristóbal,0,3.0,0,malaria,52,2020
San José de Ocoa,0,0.0,0,malaria,52,2020
San Juan,0,30.3,0,malaria,52,2020
San Pedro de Macorís,0,1.0,0,malaria,52,2020
Santiago,0,0.1,0,malaria,52,2020
Santiago Rodríguez,0,0.0,0,malaria,52,2020
Santo Domingo,0,16.2,0,malaria,52,2020
Sánchez Ramírez,0,1.3,0,malaria,52,2020
Valverde,0,0.0,0,malaria,52,2020
Azua,0,0.0,0,malaria,1,2021
Baoruco,0,0.0,0,malaria,1,2021
Barahona,0,0.0,0,malaria,1,2021
Dajabón,0,0.0,0,malaria,1,2021
Distrito Nacional,0,0.0,0,malaria,1,2021
Duarte,0,0.0,0,malaria,1,2021
El Seibo,0,0.0,0,malaria,1,2021
Elías Piña,0,0.0,0,malaria,1,2021
Espaillat,0,0.0,0,malaria,1,2021
Extranjero,0,0.0,0,malaria,1,2021
Hato Mayor,0,0.0,0,malaria,1,2021
Hermanas Mirabal,0,0.0,0,malaria,1,2021
Independencia,0,0.0,0,malaria,1,2021
La Altagracia,0,0.0,0,malaria,1,2021
La Romana,0,0.0,0,malaria,1,2021
La Vega,0,0.0,0,malaria,1,2021
María Trinidad Sánchez,0,0.0,0,malaria,1,2021
Monseñor Nouel,0,0.0,0,malaria,1,2021
Monte Cristi,0,0.0,0,malaria,1,2021
Monte Plata,0,0.0,0,malaria,1,2021
Pedernales,0,0.0,0,malaria,1,2021
Peravia,0,0.0,0,malaria,1,2021
Puerto Plata,0,0.0,0,malaria,1,2021
Samaná,0,0.0,0,malaria,1,2021
San Cristóbal,1,8.0,0,malaria,1,2021
San José de Ocoa,0,0.0,0,malaria,1,2021
San Juan,0,0.0,0,malaria,1,2021
San Pedro de Macorís,0,0.0,0,malaria,1,2021
Santiago,0,0.0,0,malaria,1,2021
Santiago Rodríguez,0,0.0,0,malaria,1,2021
Santo Domingo,3,5.2,0,malaria,1,2021
Sánchez Ramírez,0,0.0,0,malaria,1,2021
Valverde,0,0.0,0,malaria,1,2021
Azua,0,0.0,0,malaria,2,2021
Bahoruco,0,0.0,0,malaria,2,2021
Barahona,0,0.0,0,malaria,2,2021
Dajabón,0,0.0,0,malaria,2,2021
Distrito Nacional,0,0.0,0,malaria,2,2021
Duarte,0,0.0,0,malaria,2,2021
El Seibo,0,0.0,0,malaria,2,2021
Elías Piña,0,0.0,0,malaria,2,2021
Espaillat,0,0.0,0,malaria,2,2021
Extranjero,0,0.0,0,malaria,2,2021
Hato Mayor,0,0.0,0,malaria,2,2021
Hermanas Mirabal,0,0.0,0,malaria,2,2021
Independencia,0,0.0,0,malaria,2,2021
La Altagracia,1,7.1,0,malaria,2,2021
La Romana,0,0.0,0,malaria,2,2021
La Vega,0,0.0,0,malaria,2,2021
María Trinidad Sánchez,0,0.0,0,malaria,2,2021
Monseñor Nouel,0,0.0,0,malaria,2,2021
Monte Cristi,0,0.0,0,malaria,2,2021
Monte Plata,0,0.0,0,malaria,2,2021
Pedernales,0,0.0,0,malaria,2,2021
Peravia,0,0.0,0,malaria,2,2021
Puerto Plata,0,0.0,0,malaria,2,2021
Samaná,0,0.0,0,malaria,2,2021
San Cristóbal,1,8.0,0,malaria,2,2021
San José de Ocoa,0,0.0,0,malaria,2,2021
San Juan,1,23.8,0,malaria,2,2021
San Pedro de Macorís,0,0.0,0,malaria,2,2021
Santiago,0,0.0,0,malaria,2,2021
Santiago Rodríguez,0,0.0,0,malaria,2,2021
Santo Domingo,1,4.3,0,malaria,2,2021
Sánchez Ramírez,0,0.0,0,malaria,2,2021
Valverde,0,0.0,0,malaria,2,2021
Azua,0,0.0,0,malaria,3,2021
Bahoruco,0,0.0,0,malaria,3,2021
Barahona,0,0.0,0,malaria,3,2021
Dajabón,0,0.0,0,malaria,3,2021
Distrito Nacional,0,1.6,0,malaria,3,2021
Duarte,0,0.0,0,malaria,3,2021
El Seibo,0,0.0,0,malaria,3,2021
Elías Piña,0,0.0,0,malaria,3,2021
Espaillat,0,0.0,0,malaria,3,2021
Extranjero,0,0.0,0,malaria,3,2021
Hato Mayor,0,0.0,0,malaria,3,2021
Hermanas Mirabal,0,0.0,0,malaria,3,2021
Independencia,0,0.0,0,malaria,3,2021
La Altagracia,0,4.7,0,malaria,3,2021
La Romana,0,0.0,0,malaria,3,2021
La Vega,0,0.0,0,malaria,3,2021
María Trinidad Sánchez,0,0.0,0,malaria,3,2021
Monseñor Nouel,0,0.0,0,malaria,3,2021
Monte Cristi,0,0.0,0,malaria,3,2021
Monte Plata,0,0.0,0,malaria,3,2021
Pedernales,0,0.0,0,malaria,3,2021
Peravia,0,0.0,0,malaria,3,2021
Puerto Plata,0,0.0,0,malaria,3,2021
Samaná,0,0.0,0,malaria,3,2021
San Cristóbal,0,5.3,0,malaria,3,2021
San José de Ocoa,0,0.0,0,malaria,3,2021
San Juan,0,23.8,0,malaria,3,2021
San Pedro de Macorís,0,0.0,0,malaria,3,2021
Santiago,0,0.0,0,malaria,3,2021
Santiago Rodríguez,0,0.0,0,malaria,3,2021
Santo Domingo,2,4.0,0,malaria,3,2021
Sánchez Ramírez,0,0.0,0,malaria,3,2021
Valverde,0,0.0,0,malaria,3,2021
Azua,0,0.0,0,malaria,4,2021
Baoruco,0,0.0,0,malaria,4,2021
Barahona,0,0.0,0,malaria,4,2021
Dajabón,0,0.0,0,malaria,4,2021
Distrito Nacional,0,1.2,0,malaria,4,2021
Duarte,0,0.0,0,malaria,4,2021
El Seibo,0,0.0,0,malaria,4,2021
Elías Piña,0,0.0,0,malaria,4,2021
Espaillat,0,0.0,0,malaria,4,2021
Extranjero,0,0.0,0,malaria,4,2021
Hato Mayor,0,0.0,0,malaria,4,2021
Hermanas Mirabal,0,0.0,0,malaria,4,2021
Independencia,0,0.0,0,malaria,4,2021
La Altagracia,0,3.5,0,malaria,4,2021
La Romana,0,0.0,0,malaria,4,2021
La Vega,0,0.0,0,malaria,4,2021
María Trinidad Sánchez,0,0.0,0,malaria,4,2021
Monseñor Nouel,0,0.0,0,malaria,4,2021
Monte Cristi,0,0.0,0,malaria,4,2021
Monte Plata,0,0.0,0,malaria,4,2021
Pedernales,0,0.0,0,malaria,4,2021
Peravia,0,0.0,0,malaria,4,2021
Puerto Plata,0,0.0,0,malaria,4,2021
Samaná,0,0.0,0,malaria,4,2021
San Cristóbal,0,4.0,0,malaria,4,2021
San José de Ocoa,0,0.0,0,malaria,4,2021
San Juan,0,17.8,0,malaria,4,2021
San Pedro de Macorís,0,0.0,0,malaria,4,2021
Santiago,0,0.0,0,malaria,4,2021
Santiago Rodríguez,0,0.0,0,malaria,4,2021
Santo Domingo,0,3.5,0,malaria,4,2021
Sánchez Ramírez,0,0.0,0,malaria,4,2021
Valverde,0,0.0,0,malaria,4,2021
Azua,0,0.0,0,malaria,5,2021
Baoruco,0,0.0,0,malaria,5,2021
Barahona,0,0.0,0,malaria,5,2021
Dajabón,0,0.0,0,malaria,5,2021
Distrito Nacional,0,1.0,0,malaria,5,2021
Duarte,0,0.0,0,malaria,5,2021
El Seibo,0,0.0,0,malaria,5,2021
Elías Piña,0,0.0,0,malaria,5,2021
Espaillat,0,0.0,0,malaria,5,2021
Extranjero,0,0.0,0,malaria,5,2021
Hato Mayor,0,0.0,0,malaria,5,2021
Hermanas Mirabal,0,0.0,0,malaria,5,2021
Independencia,0,0.0,0,malaria,5,2021
La Altagracia,0,2.8,0,malaria,5,2021
La Romana,0,0.0,0,malaria,5,2021
La Vega,0,0.0,0,malaria,5,2021
María Trinidad Sánchez,0,0.0,0,malaria,5,2021
Monseñor Nouel,0,0.0,0,malaria,5,2021
Monte Cristi,0,0.0,0,malaria,5,2021
Monte Plata,0,0.0,0,malaria,5,2021
Pedernales,0,0.0,0,malaria,5,2021
Peravia,0,0.0,0,malaria,5,2021
Puerto Plata,0,0.0,0,malaria,5,2021
Samaná,0,0.0,0,malaria,5,2021
San Cristóbal,0,3.2,0,malaria,5,2021
San José de Ocoa,0,0.0,0,malaria,5,2021
San Juan,1,19.0,0,malaria,5,2021
San Pedro de Macorís,0,0.0,0,malaria,5,2021
Santiago,0,1.0,0,malaria,5,2021
Santiago Rodríguez,0,0.0,0,malaria,5,2021
