fecha,provincia,casos_probables,incidencia,defun_nuevas,numero,year
2018-21,Hato Mayor,0,11.6,0,21,2018
2018-21,Hermanas Mirabal,1,40.2,0,21,2018
2018-21,Independencia,0,13.1,0,21,2018
2018-21,La Altagracia,0,6,0,21,2018
2018-21,La Romana,0,1.9,0,21,2018
2018-21,La Vega,0,12.8,0,21,2018
2018-21,María Trinidad Sánchez,0,10.5,0,21,2018
2018-21,Monseñor Nouel,0,11.5,0,21,2018
2018-21,Monte Cristi,0,23.6,0,21,2018
2018-21,Monte Plata,0,6.5,0,21,2018
2018-21,Pedernales,0,29.1,0,21,2018
2018-21,Peravia,0,0,0,21,2018
2018-21,Puerto Plata,0,2.2,0,21,2018
2018-21,Samaná,0,20.4,0,21,2018
2018-21,San Cristóbal,2,6.4,0,21,2018
2018-21,San José de Ocoa,0,13.3,0,21,2018
2018-21,San Juan,0,16.5,0,21,2018
2018-21,San Pedro de Macorís,1,14,0,21,2018
2018-21,Santiago,2,17.7,0,21,2018
2018-21,Santiago Rodríguez,0,4.3,0,21,2018
2018-21,Santo Domingo,8,8.5,0,21,2018
2018-21,Sánchez Ramírez,0,8.1,0,21,2018
2018-21,Valverde,0,38.6,0,21,2018
2018-22,Azua,0,28.9,0,22,2018
2018-22,Baoruco,0,4.7,0,22,2018
2018-22,Barahona,0,27.5,0,22,2018
2018-22,Dajabón,0,3.6,0,22,2018
2018-22,Distrito Nacional,0,7.9,0,22,2018
2018-22,Duarte,0,16.7,0,22,2018
2018-22,El Seibo,0,5.1,0,22,2018
2018-22,Elías Piña,0,7.5,0,22,2018
2018-22,Espaillat,0,21.9,0,22,2018
2018-22,Extranjera,0,0,0,22,2018
2018-22,Hato Mayor,0,11,0,22,2018
2018-22,Hermanas Mirabal,0,38.4,0,22,2018
2018-22,Independencia,0,12.5,0,22,2018
2018-22,La Altagracia,0,5.7,0,22,2018
2018-22,La Romana,1,2.7,0,22,2018
2018-22,La Vega,0,12.2,0,22,2018
2018-22,María Trinidad Sánchez,0,10,0,22,2018
2018-22,Monseñor Nouel,0,11,0,22,2018
2018-22,Monte Cristi,1,24.6,0,22,2018
2018-22,Monte Plata,0,6.2,0,22,2018
2018-22,Pedernales,1,34.7,0,22,2018
2018-22,Peravia,0,0,0,22,2018
2018-22,Puerto Plata,0,2.1,0,22,2018
2018-22,Samaná,0,23.8,0,22,2018
2018-22,San Cristóbal,0,6.1,0,22,2018
2018-22,San José de Ocoa,1,16.9,0,22,2018
2018-22,San Juan,0,15.7,0,22,2018
2018-22,San Pedro de Macorís,0,13.3,0,22,2018
2018-22,Santiago,1,17.1,0,22,2018
2018-22,Santiago Rodríguez,0,4.1,0,22,2018
2018-22,Santo Domingo,3,8.5,0,22,2018
2018-22,Sánchez Ramírez,0,7.8,0,22,2018
2018-22,Valverde,0,36.9,0,22,2018
2018-23,Azua,0,27.7,0,23,2018
2018-23,Baoruco,0,4.5,0,23,2018
2018-23,Barahona,1,27.5,0,23,2018
2018-23,Dajabón,0,3.4,0,23,2018
2018-23,Distrito Nacional,0,7.5,0,23,2018
2018-23,Duarte,0,16,0,23,2018
2018-23,El Seibo,0,4.9,0,23,2018
2018-23,Elías Piña,0,7.1,0,23,2018
2018-23,Espaillat,0,20.9,0,23,2018
2018-23,Extranjera,0,0,0,23,2018
2018-23,Hato Mayor,0,10.6,0,23,2018
2018-23,Hermanas Mirabal,0,36.7,0,23,2018
2018-23,Independencia,0,11.9,0,23,2018
2018-23,La Altagracia,1,6.2,0,23,2018
2018-23,La Romana,0,2.6,0,23,2018
2018-23,La Vega,0,11.7,0,23,2018
2018-23,María Trinidad Sánchez,0,9.6,0,23,2018
2018-23,Monseñor Nouel,0,10.5,0,23,2018
2018-23,Monte Cristi,0,23.5,0,23,2018
2018-23,Monte Plata,0,6,0,23,2018
2018-23,Pedernales,1,39.8,0,23,2018
2018-23,Peravia,0,0,0,23,2018
2018-23,Puerto Plata,0,2.1,0,23,2018
2018-23,Samaná,0,22.8,0,23,2018
2018-23,San Cristóbal,0,5.9,0,23,2018
2018-23,San José de Ocoa,1,20.2,0,23,2018
2018-23,San Juan,2,20.1,0,23,2018
2018-23,San Pedro de Macorís,0,12.8,0,23,2018
2018-23,Santiago,1,16.6,0,23,2018
2018-23,Santiago Rodríguez,0,3.9,0,23,2018
2018-23,Santo Domingo,3,8.5,0,23,2018
2018-23,Sánchez Ramírez,0,7.4,0,23,2018
2018-23,Valverde,1,36.6,0,23,2018
2018-24,Azua,0,26.5,0,24,2018
2018-24,Baoruco,0,4.3,0,24,2018
2018-24,Barahona,0,26.4,0,24,2018
2018-24,Dajabón,1,6.6,0,24,2018
2018-24,Distrito Nacional,2,7.6,0,24,2018
2018-24,Duarte,1,16.1,0,24,2018
2018-24,El Seibo,0,4.7,0,24,2018
2018-24,Elías Piña,0,6.8,0,24,2018
2018-24,Espaillat,0,20,0,24,2018
2018-24,Extranjera,0,0,0,24,2018
2018-24,Hato Mayor,2,15.2,0,24,2018
2018-24,Hermanas Mirabal,0,35.2,0,24,2018
2018-24,Independencia,0,11.5,0,24,2018
2018-24,La Altagracia,1,6.6,0,24,2018
2018-24,La Romana,1,3.3,0,24,2018
2018-24,La Vega,0,11.2,0,24,2018
2018-24,María Trinidad Sánchez,0,9.2,0,24,2018
2018-24,Monseñor Nouel,2,12.6,0,24,2018
2018-24,Monte Cristi,1,26.3,0,24,2018
2018-24,Monte Plata,0,5.7,0,24,2018
2018-24,Pedernales,0,38.2,0,24,2018
2018-24,Peravia,0,0,0,24,2018
2018-24,Puerto Plata,0,2,0,24,2018
2018-24,Samaná,1,23.8,0,24,2018
2018-24,San Cristóbal,0,6,0,24,2018
2018-24,San José de Ocoa,1,23.2,0,24,2018
2018-24,San Juan,0,20.2,0,24,2018
2018-24,San Pedro de Macorís,0,12.2,0,24,2018
2018-24,Santiago,3,16.7,0,24,2018
2018-24,Santiago Rodríguez,0,3.8,0,24,2018
2018-24,Santo Domingo,1,8.3,0,24,2018
2018-24,Sánchez Ramírez,0,7.1,0,24,2018
2018-24,Valverde,0,35.1,0,24,2018
2018-25,Azua,0,25.5,0,25,2018
2018-25,Baoruco,0,4.2,0,25,2018
2018-25,Barahona,1,26.4,0,25,2018
2018-25,Dajabón,0,6.3,0,25,2018
2018-25,Distrito Nacional,3,7.9,0,25,2018
2018-25,Duarte,0,15.4,0,25,2018
2018-25,El Seibo,0,4.5,0,25,2018
2018-25,Elías Piña,1,9.8,0,25,2018
2018-25,Espaillat,0,19.2,0,25,2018
2018-25,Extranjera,0,0,0,25,2018
2018-25,Hato Mayor,0,14.6,0,25,2018
2018-25,Hermanas Mirabal,0,33.8,0,25,2018
2018-25,Independencia,0,11,0,25,2018
2018-25,La Altagracia,0,6.3,0,25,2018
2018-25,La Romana,0,3.1,0,25,2018
2018-25,La Vega,0,10.7,0,25,2018
2018-25,María Trinidad Sánchez,0,8.8,0,25,2018
2018-25,Monseñor Nouel,1,13.3,0,25,2018
2018-25,Monte Cristi,0,25.3,0,25,2018
2018-25,Monte Plata,0,5.5,0,25,2018
2018-25,Pedernales,0,36.6,0,25,2018
2018-25,Peravia,0,0,0,25,2018
2018-25,Puerto Plata,1,2.5,0,25,2018
2018-25,Samaná,0,22.9,0,25,2018
2018-25,San Cristóbal,0,5.7,0,25,2018
2018-25,San José de Ocoa,1,26,0,25,2018
2018-25,San Juan,0,19.4,0,25,2018
2018-25,San Pedro de Macorís,0,11.7,0,25,2018
2018-25,Santiago,1,16.3,0,25,2018
2018-25,Santiago Rodríguez,0,3.6,0,25,2018
2018-25,Santo Domingo,4,8.2,0,25,2018
2018-25,Sánchez Ramírez,0,6.8,0,25,2018
2018-25,Valverde,0,33.7,0,25,2018
2018-26,Azua,0,24.5,0,26,2018
2018-26,Baoruco,0,4,0,26,2018
2018-26,Barahona,0,25.4,0,26,2018
2018-26,Dajabón,0,6.1,0,26,2018
2018-26,Distrito Nacional,2,8,0,26,2018
2018-26,Duarte,0,14.8,0,26,2018
2018-26,El Seibo,1,6.5,0,26,2018
2018-26,Elías Piña,0,9.5,0,26,2018
2018-26,Espaillat,0,18.5,0,26,2018
2018-26,Extranjera,0,0,0,26,2018
2018-26,Hato Mayor,0,14,0,26,2018
2018-26,Hermanas Mirabal,1,34.7,0,26,2018
2018-26,Independencia,0,10.6,0,26,2018
2018-26,La Altagracia,0,6.1,0,26,2018
2018-26,La Romana,1,3.8,0,26,2018
2018-26,La Vega,0,10.3,0,26,2018
2018-26,María Trinidad Sánchez,0,8.5,0,26,2018
2018-26,Monseñor Nouel,0,12.8,0,26,2018
2018-26,Monte Cristi,0,24.3,0,26,2018
2018-26,Monte Plata,0,5.3,0,26,2018
2018-26,Pedernales,1,41.1,0,26,2018
2018-26,Peravia,0,0,0,26,2018
2018-26,Puerto Plata,0,2.4,0,26,2018
2018-26,Samaná,0,23.8,0,26,2018
2018-26,San Cristóbal,1,5.8,0,26,2018
2018-26,San José de Ocoa,0,25,0,26,2018
2018-26,San Juan,1,19.5,0,26,2018
2018-26,San Pedro de Macorís,2,12.6,0,26,2018
2018-26,Santiago,1,16,0,26,2018
2018-26,Santiago Rodríguez,0,3.5,0,26,2018
2018-26,Santo Domingo,4,8.3,0,26,2018
2018-26,Sánchez Ramírez,0,7.9,0,26,2018
2018-26,Valverde,0,32.4,0,26,2018
2018-27,Azua,0,23.6,0,27,2018
2018-27,Baoruco,0,3.9,0,27,2018
2018-27,Barahona,0,24.5,0,27,2018
2018-27,Dajabón,0,5.9,0,27,2018
2018-27,Distrito Nacional,0,7.7,0,27,2018
2018-27,Duarte,0,14.3,0,27,2018
2018-27,El Seibo,0,6.3,0,27,2018
2018-27,Elías Piña,0,9.1,0,27,2018
2018-27,Espaillat,0,17.8,0,27,2018
2018-27,Extranjera,0,0,0,27,2018
2018-27,Hato Mayor,0,13.5,0,27,2018
2018-27,Hermanas Mirabal,0,33.4,0,27,2018
2018-27,Independencia,1,13.6,0,27,2018
2018-27,La Altagracia,0,5.8,0,27,2018
2018-27,La Romana,0,3.6,0,27,2018
2018-27,La Vega,0,9.9,0,27,2018
2018-27,María Trinidad Sánchez,0,8.2,0,27,2018
2018-27,Monseñor Nouel,1,13.4,0,27,2018
2018-27,Monte Cristi,0,23.4,0,27,2018
2018-27,Monte Plata,1,6.1,0,27,2018
2018-27,Pedernales,0,39.6,0,27,2018
2018-27,Peravia,0,0,0,27,2018
2018-27,Puerto Plata,0,2.3,0,27,2018
2018-27,Samaná,0,22.9,0,27,2018
2018-27,San Cristóbal,0,5.6,0,27,2018
2018-27,San José de Ocoa,0,20.6,0,27,2018
2018-27,San Juan,0,17.9,0,27,2018
2018-27,San Pedro de Macorís,1,12.8,0,27,2018
2018-27,Santiago,3,16,0,27,2018
2018-27,Santiago Rodríguez,0,3.4,0,27,2018
2018-27,Santo Domingo,6,8.4,0,27,2018
2018-27,Sánchez Ramírez,0,7.6,0,27,2018
2018-27,Valverde,0,31.2,0,27,2018
2018-28,Azua,0,22.7,0,28,2018
2018-28,Baoruco,2,7.4,0,28,2018
2018-28,Barahona,0,23.6,0,28,2018
2018-28,Dajabón,0,5.6,0,28,2018
2018-28,Distrito Nacional,0,7.4,0,28,2018
2018-28,Duarte,0,13.8,0,28,2018
2018-28,El Seibo,0,6.1,0,28,2018
2018-28,Elías Piña,0,8.8,0,28,2018
2018-28,Espaillat,1,18,0,28,2018
2018-28,Extranjera,0,0,0,28,2018
2018-28,Hato Mayor,0,13,0,28,2018
2018-28,Hermanas Mirabal,0,32.2,0,28,2018
2018-28,Independencia,1,16.4,0,28,2018
2018-28,La Altagracia,0,5.6,0,28,2018
2018-28,La Romana,0,4.2,0,28,2018
2018-28,La Vega,1,10,0,28,2018
2018-28,María Trinidad Sánchez,1,9.2,0,28,2018
2018-28,Monseñor Nouel,1,13,0,28,2018
2018-28,Monte Cristi,0,22.6,0,28,2018
2018-28,Monte Plata,0,5.9,0,28,2018
2018-28,Pedernales,1,43.6,0,28,2018
2018-28,Peravia,0,0,0,28,2018
2018-28,Puerto Plata,0,2.2,0,28,2018
2018-28,Samaná,0,22.1,0,28,2018
2018-28,San Cristóbal,1,6,0,28,2018
2018-28,San José de Ocoa,0,19.9,0,28,2018
2018-28,San Juan,1,18.1,0,28,2018
2018-28,San Pedro de Macorís,1,13.6,0,28,2018
2018-28,Santiago,3,16,0,28,2018
2018-28,Santiago Rodríguez,1,6.5,0,28,2018
2018-28,Santo Domingo,7,8.7,0,28,2018
2018-28,Sánchez Ramírez,3,11,0,28,2018
2018-28,Valverde,0,30.1,0,28,2018
2018-29,Azua,1,22.8,0,29,2018
2018-29,Baoruco,0,9,0,29,2018
2018-29,Barahona,0,22.8,0,29,2018
2018-29,Dajabón,0,5.5,0,29,2018
2018-29,Distrito Nacional,2,7.5,0,29,2018
2018-29,Duarte,0,13.3,0,29,2018
2018-29,El Seibo,0,5.9,0,29,2018
2018-29,Elías Piña,0,8.5,0,29,2018
2018-29,Espaillat,0,17.3,0,29,2018
2018-29,Extranjera,0,0,0,29,2018
2018-29,Hato Mayor,0,12.6,0,29,2018
2018-29,Hermanas Mirabal,0,31.1,0,29,2018
2018-29,Independencia,0,15.8,0,29,2018
2018-29,La Altagracia,0,5.4,0,29,2018
2018-29,La Romana,0,4.1,0,29,2018
2018-29,La Vega,1,10.1,0,29,2018
2018-29,María Trinidad Sánchez,0,8.9,0,29,2018
2018-29,Monseñor Nouel,0,12.5,0,29,2018
2018-29,Monte Cristi,0,21.8,0,29,2018
2018-29,Monte Plata,0,5.7,0,29,2018
2018-29,Pedernales,1,47.4,0,29,2018
2018-29,Peravia,0,0,0,29,2018
2018-29,Puerto Plata,0,2.2,0,29,2018
2018-29,Samaná,0,21.3,0,29,2018
2018-29,San Cristóbal,0,5.8,0,29,2018
2018-29,San José de Ocoa,2,25.6,0,29,2018
2018-29,San Juan,2,18.3,0,29,2018
2018-29,San Pedro de Macorís,0,13.1,0,29,2018
2018-29,Santiago,1,15.6,0,29,2018
2018-29,Santiago Rodríguez,0,9.4,0,29,2018
2018-29,Santo Domingo,5,8.7,0,29,2018
2018-29,Sánchez Ramírez,0,10.6,0,29,2018
2018-29,Valverde,1,30.1,0,29,2018
2018-31,Azua,0,21.3,0,31,2018
2018-31,Baoruco,0,8.4,0,31,2018
2018-31,Barahona,6,26.6,0,31,2018
2018-31,Dajabón,0,5.1,0,31,2018
2018-31,Distrito Nacional,3,7.9,0,31,2018
2018-31,Duarte,0,12.4,0,31,2018
2018-31,El Seibo,0,5.5,0,31,2018
2018-31,Elías Piña,0,7.9,0,31,2018
2018-31,Espaillat,1,17.6,0,31,2018
2018-31,Extranjera,0,0,0,31,2018
2018-31,Hato Mayor,1,13.7,0,31,2018
2018-31,Hermanas Mirabal,0,29.1,0,31,2018
2018-31,Independencia,0,14.8,0,31,2018
2018-31,La Altagracia,0,5.1,0,31,2018
2018-31,La Romana,0,4.4,0,31,2018
2018-31,La Vega,0,10.3,0,31,2018
2018-31,María Trinidad Sánchez,0,8.3,0,31,2018
2018-31,Monseñor Nouel,0,11.7,0,31,2018
2018-31,Monte Cristi,0,21.8,0,31,2018
2018-31,Monte Plata,0,5.3,0,31,2018
2018-31,Pedernales,0,59.1,0,31,2018
2018-31,Peravia,0,0,0,31,2018
2018-31,Puerto Plata,0,2,0,31,2018
2018-31,Samaná,0,20,0,31,2018
2018-31,San Cristóbal,0,5.7,0,31,2018
2018-31,San José de Ocoa,0,26.9,0,31,2018
2018-31,San Juan,0,17.1,0,31,2018
2018-31,San Pedro de Macorís,0,12.8,0,31,2018
2018-31,Santiago,4,16.1,0,31,2018
2018-31,Santiago Rodríguez,0,8.8,0,31,2018
2018-31,Santo Domingo,4,8.4,0,31,2018
2018-31,Sánchez Ramírez,1,11,0,31,2018
2018-31,Valverde,0,30.1,0,31,2018
2018-32,Azua,0,20.6,0,32,2018
2018-32,Baoruco,0,8.1,0,32,2018
2018-32,Barahona,2,27.5,0,32,2018
2018-32,Dajabón,0,4.9,0,32,2018
2018-32,Distrito Nacional,3,8.3,0,32,2018
2018-32,Duarte,1,12.6,0,32,2018
2018-32,El Seibo,0,5.3,0,32,2018
2018-32,Elías Piña,0,7.7,0,32,2018
2018-32,Espaillat,1,17.8,0,32,2018
2018-32,Extranjera,0,0,0,32,2018
2018-32,Hato Mayor,1,15.2,0,32,2018
2018-32,Hermanas Mirabal,1,29.9,0,32,2018
2018-32,Independencia,0,14.3,0,32,2018
2018-32,La Altagracia,0,4.9,0,32,2018
2018-32,La Romana,0,4.3,0,32,2018
2018-32,La Vega,1,10.4,0,32,2018
2018-32,María Trinidad Sánchez,0,9.2,0,32,2018
2018-32,Monseñor Nouel,0,11.3,0,32,2018
2018-32,Monte Cristi,1,22.6,0,32,2018
2018-32,Monte Plata,0,5.1,0,32,2018
2018-32,Pedernales,0,57.2,0,32,2018
2018-32,Peravia,0,0,0,32,2018
2018-32,Puerto Plata,0,2.5,0,32,2018
2018-32,Samaná,1,20.8,0,32,2018
2018-32,San Cristóbal,0,5.5,0,32,2018
2018-32,San José de Ocoa,1,29,0,32,2018
2018-32,San Juan,0,16.6,0,32,2018
2018-32,San Pedro de Macorís,0,12.9,0,32,2018
2018-32,Santiago,0,15.6,0,32,2018
2018-32,Santiago Rodríguez,0,8.5,0,32,2018
2018-32,Santo Domingo,3,8.6,0,32,2018
2018-32,Sánchez Ramírez,2,12.8,0,32,2018
2018-32,Valverde,0,29.1,0,32,2018
2018-33,Azua,2,21.4,0,33,2018
2018-33,Baoruco,0,7.9,0,33,2018
2018-33,Barahona,0,30,0,33,2018
2018-33,Dajabón,0,4.8,0,33,2018
2018-33,Distrito Nacional,0,8,0,33,2018
2018-33,Duarte,0,12.2,0,33,2018
2018-33,El Seibo,0,5.1,0,33,2018
2018-33,Elías Piña,0,7.5,0,33,2018
2018-33,Espaillat,1,17.9,0,33,2018
2018-33,Extranjera,1,0,0,33,2018
2018-33,Hato Mayor,0,16.6,0,33,2018
2018-33,Hermanas Mirabal,1,30.7,0,33,2018
2018-33,Independencia,0,13.9,0,33,2018
2018-33,La Altagracia,1,5.7,0,33,2018
2018-33,La Romana,0,4.2,0,33,2018
2018-33,La Vega,0,10.1,0,33,2018
2018-33,María Trinidad Sánchez,0,7.8,0,33,2018
2018-33,Monseñor Nouel,0,11,0,33,2018
2018-33,Monte Cristi,0,21.9,0,33,2018
2018-33,Monte Plata,0,5,0,33,2018
2018-33,Pedernales,0,55.5,0,33,2018
2018-33,Peravia,0,0,0,33,2018
2018-33,Puerto Plata,0,2.4,0,33,2018
2018-33,Samaná,0,20.2,0,33,2018
2018-33,San Cristóbal,0,5.6,0,33,2018
2018-33,San José de Ocoa,0,28.1,0,33,2018
2018-33,San Juan,0,16.1,0,33,2018
2018-33,San Pedro de Macorís,0,13.1,0,33,2018
2018-33,Santiago,3,15.7,0,33,2018
2018-33,Santiago Rodríguez,1,11,0,33,2018
2018-33,Santo Domingo,4,8.6,0,33,2018
2018-33,Sánchez Ramírez,1,13.5,0,33,2018
2018-33,Valverde,0,28.2,0,33,2018
2018-35,Azua,3,22.2,0,35,2018
2018-35,Baoruco,1,8.9,0,35,2018
2018-35,Barahona,0,25.2,0,35,2018
2018-35,Dajabón,0,4.5,0,35,2018
2018-35,Distrito Nacional,0,7.7,0,35,2018
2018-35,Duarte,1,13,0,35,2018
2018-35,El Seibo,0,4.9,0,35,2018
2018-35,Elías Piña,0,7,0,35,2018
2018-35,Espaillat,0,16.9,0,35,2018
2018-35,Extranjera,0,0,0,35,2018
2018-35,Hato Mayor,0,15.6,0,35,2018
2018-35,Hermanas Mirabal,0,29,0,35,2018
2018-35,Independencia,0,15.7,0,35,2018
2018-35,La Altagracia,1,7.6,0,35,2018
2018-35,La Romana,0,3.9,0,35,2018
2018-35,La Vega,0,9.5,0,35,2018
2018-35,María Trinidad Sánchez,0,7.4,0,35,2018
2018-35,Monseñor Nouel,1,11.2,0,35,2018
2018-35,Monte Cristi,0,23.2,0,35,2018
2018-35,Monte Plata,0,4.7,0,35,2018
2018-35,Pedernales,0,65.4,0,35,2018
2018-35,Peravia,0,0,0,35,2018
2018-35,Puerto Plata,0,2.7,0,35,2018
2018-35,Samaná,0,19,0,35,2018
2018-35,San Cristóbal,1,5.5,0,35,2018
2018-35,San José de Ocoa,2,34.5,0,35,2018
2018-35,San Juan,0,15.8,0,35,2018
2018-35,San Pedro de Macorís,2,13.8,0,35,2018
2018-35,Santiago,1,15,0,35,2018
2018-35,Santiago Rodríguez,0,10.4,0,35,2018
2018-35,Santo Domingo,1,8.5,0,35,2018
2018-35,Sánchez Ramírez,0,15.6,0,35,2018
2018-35,Valverde,0,26.6,0,35,2018
2018-36,Azua,3,23.6,0,36,2018
2018-36,Baoruco,0,8.7,0,36,2018
2018-36,Barahona,1,26,0,36,2018
2018-36,Dajabón,0,4.4,0,36,2018
2018-36,Distrito Nacional,3,7.9,0,36,2018
2018-36,Duarte,1,13.2,0,36,2018
2018-36,El Seibo,0,4.7,0,36,2018
2018-36,Elías Piña,0,6.8,0,36,2018
2018-36,Espaillat,0,16.4,0,36,2018
2018-36,Extranjera,0,0,0,36,2018
2018-36,Hato Mayor,0,15.2,0,36,2018
2018-36,Hermanas Mirabal,1,29.7,0,36,2018
2018-36,Independencia,0,15.3,0,36,2018
2018-36,La Altagracia,1,7.9,0,36,2018
2018-36,La Romana,0,3.8,0,36,2018
2018-36,La Vega,0,9.2,0,36,2018
2018-36,María Trinidad Sánchez,0,7.2,0,36,2018
2018-36,Monseñor Nouel,1,11.8,0,36,2018
2018-36,Monte Cristi,0,22.6,0,36,2018
2018-36,Monte Plata,0,4.6,0,36,2018
2018-36,Pedernales,5,89,0,36,2018
2018-36,Peravia,0,0,0,36,2018
2018-36,Puerto Plata,0,2.6,0,36,2018
2018-36,Samaná,0,18.5,0,36,2018
2018-36,San Cristóbal,0,5.4,0,36,2018
2018-36,San José de Ocoa,0,33.5,0,36,2018
2018-36,San Juan,0,14.7,0,36,2018
2018-36,San Pedro de Macorís,0,13.4,0,36,2018
2018-36,Santiago,0,14.5,0,36,2018
2018-36,Santiago Rodríguez,0,10.1,0,36,2018
2018-36,Santo Domingo,7,8.9,0,36,2018
2018-36,Sánchez Ramírez,0,15.2,0,36,2018
2018-36,Valverde,0,25.9,0,36,2018
2018-37,Azua,5,26.1,0,37,2018
2018-37,Baoruco,1,9.8,0,37,2018
2018-37,Barahona,0,26,0,37,2018
2018-37,Dajabón,0,4.3,0,37,2018
2018-37,Distrito Nacional,4,8.2,0,37,2018
2018-37,Duarte,0,12.8,0,37,2018
2018-37,El Seibo,0,4.6,0,37,2018
2018-37,Elías Piña,0,6.6,0,37,2018
2018-37,Espaillat,0,16,0,37,2018
2018-37,Extranjera,0,0,0,37,2018
2018-37,Hato Mayor,0,14.8,0,37,2018
2018-37,Hermanas Mirabal,0,28.9,0,37,2018
2018-37,Independencia,0,14.9,0,37,2018
2018-37,La Altagracia,0,7.7,0,37,2018
2018-37,La Romana,0,3.7,0,37,2018
2018-37,La Vega,0,9.3,0,37,2018
2018-37,María Trinidad Sánchez,0,7,0,37,2018
2018-37,Monseñor Nouel,0,11.4,0,37,2018
2018-37,Monte Cristi,0,21.9,0,37,2018
2018-37,Monte Plata,0,4.4,0,37,2018
2018-37,Pedernales,0,86.6,0,37,2018
2018-37,Peravia,0,0,0,37,2018
2018-37,Puerto Plata,0,2.6,0,37,2018
2018-37,Samaná,1,19.3,0,37,2018
2018-37,San Cristóbal,1,5.5,0,37,2018
2018-37,San José de Ocoa,1,35.1,0,37,2018
2018-37,San Juan,0,14.3,0,37,2018
2018-37,San Pedro de Macorís,0,13.1,0,37,2018
2018-37,Santiago,1,14.3,0,37,2018
2018-37,Santiago Rodríguez,0,9.8,0,37,2018
2018-37,Santo Domingo,7,9,0,37,2018
2018-37,Sánchez Ramírez,0,14.8,0,37,2018
2018-37,Valverde,0,25.2,0,37,2018
2018-38,Azua,0,25.4,0,38,2018
2018-38,Baoruco,3,13.7,0,38,2018
2018-38,Barahona,2,26.8,0,38,2018
2018-38,Dajabón,0,4.2,0,38,2018
2018-38,Distrito Nacional,5,8.8,0,38,2018
2018-38,Duarte,1,12.9,0,38,2018
2018-38,El Seibo,1,6,0,38,2018
2018-38,Elías Piña,0,6.5,0,38,2018
2018-38,Espaillat,0,15.5,0,38,2018
2018-38,Extranjera,0,0,0,38,2018
2018-38,Hato Mayor,0,14.4,0,38,2018
2018-38,Hermanas Mirabal,0,28.2,0,38,2018
2018-38,Independencia,0,14.5,0,38,2018
2018-38,La Altagracia,0,7.5,0,38,2018
2018-38,La Romana,0,4.1,0,38,2018
2018-38,La Vega,0,9.1,0,38,2018
2018-38,María Trinidad Sánchez,1,7.7,0,38,2018
2018-38,Monseñor Nouel,1,11.9,0,38,2018
2018-38,Monte Cristi,0,21.4,0,38,2018
2018-38,Monte Plata,0,4.3,0,38,2018
2018-38,Pedernales,0,84.3,0,38,2018
2018-38,Peravia,0,0,0,38,2018
2018-38,Puerto Plata,0,2.5,0,38,2018
2018-38,Samaná,0,18.8,0,38,2018
2018-38,San Cristóbal,3,6,0,38,2018
2018-38,San José de Ocoa,1,36.6,0,38,2018
2018-38,San Juan,1,14.6,0,38,2018
2018-38,San Pedro de Macorís,0,12.7,0,38,2018
2018-38,Santiago,0,13.9,0,38,2018
2018-38,Santiago Rodríguez,0,9.5,0,38,2018
2018-38,Santo Domingo,9,9.2,0,38,2018
2018-38,Sánchez Ramírez,0,14.4,0,38,2018
2018-38,Valverde,0,24.5,0,38,2018
2018-39,Azua,1,25.4,0,39,2018
2018-39,Baoruco,0,13.3,0,39,2018
2018-39,Barahona,0,26.1,0,39,2018
2018-39,Dajabón,0,4.1,0,39,2018
2018-39,Distrito Nacional,4,9.3,0,39,2018
2018-39,Duarte,0,12.6,0,39,2018
2018-39,El Seibo,0,5.8,0,39,2018
2018-39,Elías Piña,0,6.3,0,39,2018
2018-39,Espaillat,0,15.1,0,39,2018
2018-39,Extranjera,0,0,0,39,2018
2018-39,Hato Mayor,0,14,0,39,2018
2018-39,Hermanas Mirabal,1,28.9,0,39,2018
2018-39,Independencia,0,14.1,0,39,2018
2018-39,La Altagracia,0,7.3,0,39,2018
2018-39,La Romana,0,4,0,39,2018
2018-39,La Vega,1,9.2,0,39,2018
2018-39,María Trinidad Sánchez,0,7.5,0,39,2018
2018-39,Monseñor Nouel,0,12.4,0,39,2018
2018-39,Monte Cristi,0,20.8,0,39,2018
2018-39,Monte Plata,0,4.2,0,39,2018
2018-39,Pedernales,0,82.2,0,39,2018
2018-39,Peravia,1,0.7,0,39,2018
2018-39,Puerto Plata,0,2.4,0,39,2018
2018-39,Samaná,0,18.3,0,39,2018
2018-39,San Cristóbal,0,5.8,0,39,2018
2018-39,San José de Ocoa,0,35.7,0,39,2018
2018-39,San Juan,2,15.4,0,39,2018
2018-39,San Pedro de Macorís,0,12.4,0,39,2018
2018-39,Santiago,1,13.7,0,39,2018
2018-39,Santiago Rodríguez,0,9.3,0,39,2018
2018-39,Santo Domingo,5,9.2,0,39,2018
2018-39,Sánchez Ramírez,1,18.4,0,39,2018
2018-39,Valverde,0,23.9,0,39,2018
2018-40,Azua,1,25.3,0,40,2018
2018-40,Baoruco,0,13,0,40,2018
2018-40,Barahona,4,28.9,0,40,2018
2018-40,Dajabón,0,3.9,0,40,2018
2018-40,Distrito Nacional,2,9.2,0,40,2018
2018-40,Duarte,0,12.7,0,40,2018
2018-40,El Seibo,0,5.6,0,40,2018
2018-40,Elías Piña,0,6.1,0,40,2018
2018-40,Espaillat,0,14.7,0,40,2018
2018-40,Extranjera,0,0,0,40,2018
2018-40,Hato Mayor,0,13.6,0,40,2018
