Provincia,Casos Sospechosos,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
El Seibo,0,4.3,0,leptospirosis,39,2019
Elías Piña,0,2.1,0,leptospirosis,39,2019
Espaillat,0,9.5,0,leptospirosis,39,2019
Extranjera,0,0.0,0,leptospirosis,39,2019
Hato Mayor,0,3.1,0,leptospirosis,39,2019
Hermanas Mirabal,0,2.9,0,leptospirosis,39,2019
Independencia,0,2.3,0,leptospirosis,39,2019
La Altagracia,0,4.6,0,leptospirosis,39,2019
La Romana,0,3.5,0,leptospirosis,39,2019
La Vega,0,5.2,0,leptospirosis,39,2019
María Trinidad Sánchez,0,3.8,0,leptospirosis,39,2019
Monseñor Nouel,0,3.8,0,leptospirosis,39,2019
Monte Cristi,0,5.7,0,leptospirosis,39,2019
Monte Plata,0,2.8,0,leptospirosis,39,2019
Pedernales,0,3.8,0,leptospirosis,39,2019
Peravia,0,0.7,0,leptospirosis,39,2019
Puerto Plata,0,0.0,0,leptospirosis,39,2019
Samaná,0,8.4,0,leptospirosis,39,2019
San Cristóbal,1,1.9,0,leptospirosis,39,2019
San José de Ocoa,0,19.4,0,leptospirosis,39,2019
San Juan,0,6.6,0,leptospirosis,39,2019
San Pedro de Macorís,0,3.1,0,leptospirosis,39,2019
Santiago,0,3.9,0,leptospirosis,39,2019
Santiago Rodríguez,0,9.3,0,leptospirosis,39,2019
Santo Domingo,1,2.8,0,leptospirosis,39,2019
Sánchez Ramírez,0,2.6,0,leptospirosis,39,2019
Valverde,1,6.1,0,leptospirosis,39,2019
Azua,1,1.8,1,leptospirosis,40,2019
Baoruco,0,3.9,0,leptospirosis,40,2019
Barahona,0,4.8,0,leptospirosis,40,2019
Dajabón,0,2.0,0,leptospirosis,40,2019
Distrito Nacional,0,3.8,0,leptospirosis,40,2019
Duarte,0,7.0,0,leptospirosis,40,2019
El Seibo,0,4.2,0,leptospirosis,40,2019
Elías Piña,1,4.1,0,leptospirosis,40,2019
Espaillat,1,9.8,0,leptospirosis,40,2019
Extranjera,0,0.0,0,leptospirosis,40,2019
Hato Mayor,0,3.0,0,leptospirosis,40,2019
Hermanas Mirabal,0,2.8,0,leptospirosis,40,2019
Independencia,0,2.2,0,leptospirosis,40,2019
La Altagracia,0,4.5,0,leptospirosis,40,2019
La Romana,0,3.4,0,leptospirosis,40,2019
La Vega,1,5.4,1,leptospirosis,40,2019
María Trinidad Sánchez,0,3.7,0,leptospirosis,40,2019
Monseñor Nouel,0,3.7,0,leptospirosis,40,2019
Monte Cristi,0,6.7,0,leptospirosis,40,2019
Monte Plata,0,2.7,0,leptospirosis,40,2019
Pedernales,0,3.7,0,leptospirosis,40,2019
Peravia,0,0.7,0,leptospirosis,40,2019
Puerto Plata,0,0.0,0,leptospirosis,40,2019
Samaná,0,9.4,0,leptospirosis,40,2019
San Cristóbal,0,1.9,0,leptospirosis,40,2019
San José de Ocoa,2,23.7,0,leptospirosis,40,2019
San Juan,0,6.4,0,leptospirosis,40,2019
San Pedro de Macorís,0,3.0,0,leptospirosis,40,2019
Santiago,0,3.6,0,leptospirosis,40,2019
Santiago Rodríguez,0,11.3,0,leptospirosis,40,2019
Santo Domingo,0,2.7,0,leptospirosis,40,2019
Sánchez Ramírez,0,2.6,0,leptospirosis,40,2019
Valverde,0,5.9,0,leptospirosis,40,2019
Azua,0,1.7,0,leptospirosis,41,2019
Baoruco,0,3.8,0,leptospirosis,41,2019
Barahona,0,4.7,0,leptospirosis,41,2019
Dajabón,0,1.9,0,leptospirosis,41,2019
Distrito Nacional,1,3.8,0,leptospirosis,41,2019
Duarte,0,6.8,0,leptospirosis,41,2019
El Seibo,0,4.1,0,leptospirosis,41,2019
Elías Piña,0,4.0,0,leptospirosis,41,2019
Espaillat,0,9.5,0,leptospirosis,41,2019
Extranjera,0,0.0,0,leptospirosis,41,2019
Hato Mayor,0,3.0,0,leptospirosis,41,2019
Hermanas Mirabal,0,2.8,0,leptospirosis,41,2019
Independencia,0,2.2,0,leptospirosis,41,2019
La Altagracia,0,4.4,0,leptospirosis,41,2019
La Romana,0,3.3,0,leptospirosis,41,2019
La Vega,0,5.3,0,leptospirosis,41,2019
María Trinidad Sánchez,0,3.6,0,leptospirosis,41,2019
Monseñor Nouel,0,3.7,0,leptospirosis,41,2019
Monte Cristi,0,6.5,0,leptospirosis,41,2019
Monte Plata,0,2.7,0,leptospirosis,41,2019
Pedernales,0,3.7,0,leptospirosis,41,2019
Peravia,0,0.6,0,leptospirosis,41,2019
Puerto Plata,0,0.0,0,leptospirosis,41,2019
Samaná,1,10.3,0,leptospirosis,41,2019
San Cristóbal,0,1.8,0,leptospirosis,41,2019
San José de Ocoa,0,23.1,0,leptospirosis,41,2019
San Juan,0,6.3,0,leptospirosis,41,2019
San Pedro de Macorís,0,2.9,0,leptospirosis,41,2019
Santiago,0,3.7,0,leptospirosis,41,2019
Santiago Rodríguez,0,11.1,0,leptospirosis,41,2019
Santo Domingo,1,2.7,0,leptospirosis,41,2019
Sánchez Ramírez,1,3.3,0,leptospirosis,41,2019
Valverde,0,5.8,0,leptospirosis,41,2019
Azua,0,1.6,0,leptospirosis,43,2019
Baoruco,0,3.6,0,leptospirosis,43,2019
Barahona,0,4.5,0,leptospirosis,43,2019
Dajabón,0,1.8,0,leptospirosis,43,2019
Distrito Nacional,0,3.6,0,leptospirosis,43,2019
Duarte,0,6.9,0,leptospirosis,43,2019
El Seibo,0,5.2,0,leptospirosis,43,2019
Elías Piña,0,3.8,0,leptospirosis,43,2019
Espaillat,0,9.1,0,leptospirosis,43,2019
Extranjera,0,0.0,0,leptospirosis,43,2019
Hato Mayor,0,4.2,0,leptospirosis,43,2019
Hermanas Mirabal,0,2.6,0,leptospirosis,43,2019
Independencia,0,2.1,0,leptospirosis,43,2019
La Altagracia,1,5.6,0,leptospirosis,43,2019
La Romana,0,3.1,0,leptospirosis,43,2019
La Vega,0,5.6,0,leptospirosis,43,2019
María Trinidad Sánchez,0,3.4,0,leptospirosis,43,2019
Monseñor Nouel,0,3.5,0,leptospirosis,43,2019
Monte Cristi,0,6.2,0,leptospirosis,43,2019
Monte Plata,0,2.5,0,leptospirosis,43,2019
Pedernales,0,3.5,0,leptospirosis,43,2019
Peravia,0,0.6,0,leptospirosis,43,2019
Puerto Plata,0,0.0,0,leptospirosis,43,2019
Samaná,0,9.8,0,leptospirosis,43,2019
San Cristóbal,0,1.9,0,leptospirosis,43,2019
San José de Ocoa,0,22.0,0,leptospirosis,43,2019
San Juan,1,6.5,0,leptospirosis,43,2019
San Pedro de Macorís,0,2.8,0,leptospirosis,43,2019
Santiago,2,4.1,1,leptospirosis,43,2019
Santiago Rodríguez,0,10.5,0,leptospirosis,43,2019
Santo Domingo,1,2.8,0,leptospirosis,43,2019
Sánchez Ramírez,0,3.2,0,leptospirosis,43,2019
Valverde,1,6.2,0,leptospirosis,43,2019
Azua,0,1.6,0,leptospirosis,44,2019
Baoruco,0,3.5,0,leptospirosis,44,2019
Barahona,0,4.4,0,leptospirosis,44,2019
Dajabón,0,1.8,0,leptospirosis,44,2019
Distrito Nacional,1,3.6,0,leptospirosis,44,2019
Duarte,0,6.7,0,leptospirosis,44,2019
El Seibo,0,5.1,0,leptospirosis,44,2019
Elías Piña,0,3.7,0,leptospirosis,44,2019
Espaillat,0,8.9,0,leptospirosis,44,2019
Extranjera,0,0.0,0,leptospirosis,44,2019
Hato Mayor,0,4.1,0,leptospirosis,44,2019
Hermanas Mirabal,0,2.6,0,leptospirosis,44,2019
Independencia,0,2.0,0,leptospirosis,44,2019
La Altagracia,0,5.8,0,leptospirosis,44,2019
La Romana,0,3.1,0,leptospirosis,44,2019
La Vega,0,5.5,0,leptospirosis,44,2019
María Trinidad Sánchez,0,3.3,0,leptospirosis,44,2019
Monseñor Nouel,0,3.4,0,leptospirosis,44,2019
Monte Cristi,0,6.1,0,leptospirosis,44,2019
Monte Plata,0,2.5,0,leptospirosis,44,2019
Pedernales,0,3.4,0,leptospirosis,44,2019
Peravia,0,0.6,0,leptospirosis,44,2019
Puerto Plata,0,0.0,0,leptospirosis,44,2019
Samaná,0,9.6,0,leptospirosis,44,2019
San Cristóbal,0,1.9,0,leptospirosis,44,2019
San José de Ocoa,0,21.5,0,leptospirosis,44,2019
San Juan,0,6.4,0,leptospirosis,44,2019
San Pedro de Macorís,0,2.7,0,leptospirosis,44,2019
Santiago,1,4.1,0,leptospirosis,44,2019
Santiago Rodríguez,0,10.3,0,leptospirosis,44,2019
Santo Domingo,0,2.8,0,leptospirosis,44,2019
Sánchez Ramírez,1,3.9,0,leptospirosis,44,2019
Valverde,0,6.1,0,leptospirosis,44,2019
Azua,0,1.6,0,leptospirosis,45,2019
Baoruco,0,3.4,0,leptospirosis,45,2019
Barahona,0,4.9,0,leptospirosis,45,2019
Dajabón,0,1.7,0,leptospirosis,45,2019
Distrito Nacional,0,3.6,0,leptospirosis,45,2019
Duarte,0,6.6,0,leptospirosis,45,2019
El Seibo,0,5.0,0,leptospirosis,45,2019
Elías Piña,0,3.6,0,leptospirosis,45,2019
Espaillat,0,8.7,0,leptospirosis,45,2019
Extranjera,0,0.0,0,leptospirosis,45,2019
Hato Mayor,1,5.4,1,leptospirosis,45,2019
Hermanas Mirabal,0,2.5,0,leptospirosis,45,2019
Independencia,0,2.0,0,leptospirosis,45,2019
La Altagracia,0,5.0,0,leptospirosis,45,2019
La Romana,0,3.0,0,leptospirosis,45,2019
La Vega,0,5.1,0,leptospirosis,45,2019
María Trinidad Sánchez,0,3.3,0,leptospirosis,45,2019
Monseñor Nouel,0,3.3,0,leptospirosis,45,2019
Monte Cristi,0,5.0,0,leptospirosis,45,2019
Monte Plata,0,2.4,0,leptospirosis,45,2019
Pedernales,0,3.3,0,leptospirosis,45,2019
Peravia,0,0.6,0,leptospirosis,45,2019
Puerto Plata,0,0.3,0,leptospirosis,45,2019
Samaná,0,9.4,0,leptospirosis,45,2019
San Cristóbal,0,1.8,0,leptospirosis,45,2019
San José de Ocoa,0,21.0,0,leptospirosis,45,2019
San Juan,0,6.2,0,leptospirosis,45,2019
San Pedro de Macorís,0,2.7,0,leptospirosis,45,2019
Santiago,1,4.1,0,leptospirosis,45,2019
Santiago Rodríguez,0,10.1,0,leptospirosis,45,2019
Santo Domingo,0,2.7,0,leptospirosis,45,2019
Sánchez Ramírez,0,3.8,0,leptospirosis,45,2019
Valverde,0,5.9,0,leptospirosis,45,2019
Azua,0,1.5,0,leptospirosis,47,2019
Baoruco,0,3.3,0,leptospirosis,47,2019
Barahona,0,5.8,0,leptospirosis,47,2019
Dajabón,0,1.7,0,leptospirosis,47,2019
Distrito Nacional,0,3.6,0,leptospirosis,47,2019
Duarte,0,6.3,0,leptospirosis,47,2019
El Seibo,0,4.8,0,leptospirosis,47,2019
Elías Piña,0,3.5,0,leptospirosis,47,2019
Espaillat,0,8.3,0,leptospirosis,47,2019
Extranjera,0,0.0,0,leptospirosis,47,2019
Hato Mayor,0,5.2,0,leptospirosis,47,2019
Hermanas Mirabal,0,2.4,0,leptospirosis,47,2019
Independencia,0,1.9,0,leptospirosis,47,2019
La Altagracia,1,6.1,0,leptospirosis,47,2019
La Romana,0,2.9,0,leptospirosis,47,2019
La Vega,2,5.9,0,leptospirosis,47,2019
María Trinidad Sánchez,0,3.1,0,leptospirosis,47,2019
Monseñor Nouel,0,3.2,0,leptospirosis,47,2019
Monte Cristi,0,6.6,0,leptospirosis,47,2019
Monte Plata,0,2.3,0,leptospirosis,47,2019
Pedernales,0,3.2,0,leptospirosis,47,2019
Peravia,0,0.6,0,leptospirosis,47,2019
Puerto Plata,0,0.3,0,leptospirosis,47,2019
Samaná,0,9.0,0,leptospirosis,47,2019
San Cristóbal,0,1.8,0,leptospirosis,47,2019
San José de Ocoa,0,20.1,0,leptospirosis,47,2019
San Juan,0,6.0,0,leptospirosis,47,2019
San Pedro de Macorís,1,3.6,0,leptospirosis,47,2019
Santiago,0,4.1,0,leptospirosis,47,2019
Santiago Rodríguez,0,9.7,0,leptospirosis,47,2019
Santo Domingo,0,2.6,0,leptospirosis,47,2019
Sánchez Ramírez,0,3.6,0,leptospirosis,47,2019
Valverde,0,5.7,0,leptospirosis,47,2019
Azua,0,1.5,0,leptospirosis,48,2019
Baoruco,0,3.2,0,leptospirosis,48,2019
Barahona,0,5.7,0,leptospirosis,48,2019
Dajabón,0,1.6,0,leptospirosis,48,2019
Distrito Nacional,0,3.7,0,leptospirosis,48,2019
Duarte,0,6.2,0,leptospirosis,48,2019
El Seibo,0,4.7,0,leptospirosis,48,2019
Elías Piña,0,3.4,0,leptospirosis,48,2019
Espaillat,0,8.2,0,leptospirosis,48,2019
Extranjera,0,0.0,0,leptospirosis,48,2019
Hato Mayor,0,5.1,0,leptospirosis,48,2019
Hermanas Mirabal,0,2.3,0,leptospirosis,48,2019
Independencia,0,1.9,0,leptospirosis,48,2019
La Altagracia,0,6.0,0,leptospirosis,48,2019
La Romana,0,2.8,0,leptospirosis,48,2019
La Vega,1,6.1,0,leptospirosis,48,2019
María Trinidad Sánchez,0,3.8,0,leptospirosis,48,2019
Monseñor Nouel,0,3.1,0,leptospirosis,48,2019
Monte Cristi,0,6.5,0,leptospirosis,48,2019
Monte Plata,0,2.3,0,leptospirosis,48,2019
Pedernales,0,3.1,0,leptospirosis,48,2019
Peravia,0,0.6,0,leptospirosis,48,2019
Puerto Plata,0,0.3,0,leptospirosis,48,2019
Samaná,0,8.8,0,leptospirosis,48,2019
San Cristóbal,0,1.7,0,leptospirosis,48,2019
San José de Ocoa,0,19.7,0,leptospirosis,48,2019
San Juan,0,5.8,0,leptospirosis,48,2019
San Pedro de Macorís,0,3.9,0,leptospirosis,48,2019
Santiago,0,4.0,0,leptospirosis,48,2019
Santiago Rodríguez,0,9.4,0,leptospirosis,48,2019
Santo Domingo,0,2.6,0,leptospirosis,48,2019
Sánchez Ramírez,0,3.6,0,leptospirosis,48,2019
Valverde,0,5.6,0,leptospirosis,48,2019
Azua,0,1.4,0,leptospirosis,49,2019
Baoruco,0,3.2,0,leptospirosis,49,2019
Barahona,0,5.6,0,leptospirosis,49,2019
Dajabón,0,1.6,0,leptospirosis,49,2019
Distrito Nacional,0,3.6,0,leptospirosis,49,2019
Duarte,0,6.8,0,leptospirosis,49,2019
El Seibo,0,4.6,0,leptospirosis,49,2019
Elías Piña,0,3.3,0,leptospirosis,49,2019
Espaillat,0,8.0,0,leptospirosis,49,2019
Extranjera,0,0.0,0,leptospirosis,49,2019
Hato Mayor,0,5.0,0,leptospirosis,49,2019
Hermanas Mirabal,0,2.3,0,leptospirosis,49,2019
Independencia,0,1.8,0,leptospirosis,49,2019
La Altagracia,1,6.1,0,leptospirosis,49,2019
La Romana,0,2.7,0,leptospirosis,49,2019
La Vega,0,6.2,0,leptospirosis,49,2019
María Trinidad Sánchez,0,3.8,0,leptospirosis,49,2019
Monseñor Nouel,0,3.1,0,leptospirosis,49,2019
Monte Cristi,1,7.3,0,leptospirosis,49,2019
Monte Plata,0,2.2,0,leptospirosis,49,2019
Pedernales,0,3.1,0,leptospirosis,49,2019
Peravia,0,0.5,0,leptospirosis,49,2019
Puerto Plata,0,0.3,0,leptospirosis,49,2019
Samaná,0,8.6,0,leptospirosis,49,2019
San Cristóbal,1,1.8,0,leptospirosis,49,2019
San José de Ocoa,0,19.3,0,leptospirosis,49,2019
San Juan,0,5.7,0,leptospirosis,49,2019
San Pedro de Macorís,0,4.2,0,leptospirosis,49,2019
Santiago,1,4.0,1,leptospirosis,49,2019
Santiago Rodríguez,0,9.3,0,leptospirosis,49,2019
Santo Domingo,0,2.6,0,leptospirosis,49,2019
Sánchez Ramírez,0,3.5,0,leptospirosis,49,2019
Valverde,0,5.4,0,leptospirosis,49,2019
Azua,0,0.0,0,leptospirosis,1,2020
Baoruco,0,0.0,0,leptospirosis,1,2020
Barahona,0,0.0,0,leptospirosis,1,2020
Dajabón,0,0.0,0,leptospirosis,1,2020
Distrito Nacional,0,0.0,0,leptospirosis,1,2020
Duarte,0,0.0,0,leptospirosis,1,2020
El Seibo,0,0.0,0,leptospirosis,1,2020
Elías Piña,0,0.0,0,leptospirosis,1,2020
Espaillat,1,21.7,0,leptospirosis,1,2020
Extranjera,0,0.0,0,leptospirosis,1,2020
Hato Mayor,0,0.0,0,leptospirosis,1,2020
Hermanas Mirabal,0,0.0,0,leptospirosis,1,2020
Independencia,0,0.0,0,leptospirosis,1,2020
La Altagracia,0,0.0,0,leptospirosis,1,2020
La Romana,0,0.0,0,leptospirosis,1,2020
La Vega,0,0.0,0,leptospirosis,1,2020
María Trinidad Sánchez,0,0.0,0,leptospirosis,1,2020
Monseñor Nouel,0,0.0,0,leptospirosis,1,2020
Monte Cristi,0,0.0,0,leptospirosis,1,2020
Monte Plata,0,0.0,0,leptospirosis,1,2020
Pedernales,0,0.0,0,leptospirosis,1,2020
Peravia,0,0.0,0,leptospirosis,1,2020
Puerto Plata,0,0.0,0,leptospirosis,1,2020
Samaná,0,0.0,0,leptospirosis,1,2020
San Cristóbal,0,0.0,0,leptospirosis,1,2020
San José de Ocoa,0,0.0,0,leptospirosis,1,2020
San Juan,1,23.5,0,leptospirosis,1,2020
San Pedro de Macorís,0,0.0,0,leptospirosis,1,2020
Santiago,0,0.0,0,leptospirosis,1,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,1,2020
Santo Domingo,1,1.8,0,leptospirosis,1,2020
Sánchez Ramírez,0,0.0,0,leptospirosis,1,2020
Valverde,0,0.0,0,leptospirosis,1,2020
Azua,0,0.0,0,leptospirosis,2,2020
Baoruco,0,0.0,0,leptospirosis,2,2020
Barahona,0,0.0,0,leptospirosis,2,2020
Dajabón,0,0.0,0,leptospirosis,2,2020
Distrito Nacional,0,0.0,0,leptospirosis,2,2020
Duarte,0,0.0,0,leptospirosis,2,2020
El Seibo,0,0.0,0,leptospirosis,2,2020
Elías Piña,0,0.0,0,leptospirosis,2,2020
Espaillat,0,10.8,0,leptospirosis,2,2020
Extranjera,0,0.0,0,leptospirosis,2,2020
Hato Mayor,0,0.0,0,leptospirosis,2,2020
Hermanas Mirabal,0,0.0,0,leptospirosis,2,2020
Independencia,0,0.0,0,leptospirosis,2,2020
La Altagracia,0,0.0,0,leptospirosis,2,2020
La Romana,2,19.1,0,leptospirosis,2,2020
La Vega,0,0.0,0,leptospirosis,2,2020
María Trinidad Sánchez,0,0.0,0,leptospirosis,2,2020
Monseñor Nouel,0,0.0,0,leptospirosis,2,2020
Monte Cristi,0,0.0,0,leptospirosis,2,2020
Monte Plata,0,0.0,0,leptospirosis,2,2020
Pedernales,0,0.0,0,leptospirosis,2,2020
Peravia,0,0.0,0,leptospirosis,2,2020
Puerto Plata,0,0.0,0,leptospirosis,2,2020
Samaná,0,0.0,0,leptospirosis,2,2020
San Cristóbal,0,0.0,0,leptospirosis,2,2020
San José de Ocoa,0,0.0,0,leptospirosis,2,2020
San Juan,0,11.7,0,leptospirosis,2,2020
San Pedro de Macorís,0,0.0,0,leptospirosis,2,2020
Santiago,3,10.0,0,leptospirosis,2,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,2,2020
Santo Domingo,1,2.7,0,leptospirosis,2,2020
Sánchez Ramírez,0,0.0,0,leptospirosis,2,2020
Valverde,0,14.7,0,leptospirosis,2,2020
Azua,0,0.0,0,leptospirosis,4,2020
Baoruco,0,0.0,0,leptospirosis,4,2020
Barahona,0,0.0,0,leptospirosis,4,2020
Dajabón,0,0.0,0,leptospirosis,4,2020
Distrito Nacional,0,2.5,0,leptospirosis,4,2020
Duarte,1,4.3,0,leptospirosis,4,2020
El Seibo,1,13.9,0,leptospirosis,4,2020
Elías Piña,0,20.5,0,leptospirosis,4,2020
Espaillat,0,5.4,0,leptospirosis,4,2020
Extranjera,0,0.0,0,leptospirosis,4,2020
Hato Mayor,0,0.0,0,leptospirosis,4,2020
Hermanas Mirabal,0,0.0,0,leptospirosis,4,2020
Independencia,0,0.0,0,leptospirosis,4,2020
La Altagracia,0,3.7,0,leptospirosis,4,2020
La Romana,0,19.1,0,leptospirosis,4,2020
La Vega,1,3.2,0,leptospirosis,4,2020
María Trinidad Sánchez,0,0.0,0,leptospirosis,4,2020
Monseñor Nouel,0,7.5,0,leptospirosis,4,2020
Monte Cristi,0,0.0,0,leptospirosis,4,2020
Monte Plata,0,0.0,0,leptospirosis,4,2020
Pedernales,0,0.0,0,leptospirosis,4,2020
Peravia,0,6.6,0,leptospirosis,4,2020
Puerto Plata,0,0.0,0,leptospirosis,4,2020
Samaná,0,0.0,0,leptospirosis,4,2020
San Cristóbal,1,2.0,1,leptospirosis,4,2020
San José de Ocoa,0,23.9,0,leptospirosis,4,2020
San Juan,0,5.9,0,leptospirosis,4,2020
San Pedro de Macorís,0,0.0,0,leptospirosis,4,2020
Santiago,1,6.2,0,leptospirosis,4,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,4,2020
Santo Domingo,2,2.2,1,leptospirosis,4,2020
Sánchez Ramírez,0,8.6,0,leptospirosis,4,2020
Valverde,0,7.4,0,leptospirosis,4,2020
Azua,0,0.0,0,leptospirosis,5,2020
Baoruco,0,0.0,0,leptospirosis,5,2020
Barahona,0,0.0,0,leptospirosis,5,2020
Dajabón,0,0.0,0,leptospirosis,5,2020
Distrito Nacional,1,3.0,1,leptospirosis,5,2020
Duarte,1,7.0,0,leptospirosis,5,2020
El Seibo,0,11.1,0,leptospirosis,5,2020
Elías Piña,0,16.4,0,leptospirosis,5,2020
Espaillat,0,4.3,0,leptospirosis,5,2020
Extranjera,0,0.0,0,leptospirosis,5,2020
Hato Mayor,0,0.0,0,leptospirosis,5,2020
Hermanas Mirabal,1,11.3,0,leptospirosis,5,2020
Independencia,0,0.0,0,leptospirosis,5,2020
La Altagracia,0,5.9,0,leptospirosis,5,2020
La Romana,0,15.3,0,leptospirosis,5,2020
La Vega,2,7.6,0,leptospirosis,5,2020
María Trinidad Sánchez,0,0.0,0,leptospirosis,5,2020
Monseñor Nouel,0,6.0,0,leptospirosis,5,2020
Monte Cristi,0,0.0,0,leptospirosis,5,2020
Monte Plata,0,0.0,0,leptospirosis,5,2020
Pedernales,0,0.0,0,leptospirosis,5,2020
Peravia,0,5.3,0,leptospirosis,5,2020
Puerto Plata,1,3.1,1,leptospirosis,5,2020
Samaná,0,0.0,0,leptospirosis,5,2020
San Cristóbal,0,1.6,0,leptospirosis,5,2020
San José de Ocoa,0,0.0,0,leptospirosis,5,2020
San Juan,0,4.7,0,leptospirosis,5,2020
San Pedro de Macorís,1,3.4,0,leptospirosis,5,2020
Santiago,1,6.0,0,leptospirosis,5,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,5,2020
Santo Domingo,1,1.4,0,leptospirosis,5,2020
Sánchez Ramírez,0,6.8,0,leptospirosis,5,2020
Valverde,0,5.9,0,leptospirosis,5,2020
Azua,0,0.0,0,leptospirosis,6,2020
Baoruco,0,0.0,0,leptospirosis,6,2020
Barahona,0,0.0,0,leptospirosis,6,2020
Dajabón,1,15.6,0,leptospirosis,6,2020
Distrito Nacional,1,5.0,0,leptospirosis,6,2020
Duarte,0,7.0,0,leptospirosis,6,2020
El Seibo,5,77.9,0,leptospirosis,6,2020
Elías Piña,0,16.4,0,leptospirosis,6,2020
Espaillat,0,4.3,0,leptospirosis,6,2020
Extranjera,0,0.0,0,leptospirosis,6,2020
Hato Mayor,0,0.0,0,leptospirosis,6,2020
Hermanas Mirabal,0,11.3,0,leptospirosis,6,2020
Independencia,0,0.0,0,leptospirosis,6,2020
La Altagracia,1,8.8,0,leptospirosis,6,2020
La Romana,0,11.4,0,leptospirosis,6,2020
La Vega,0,7.6,0,leptospirosis,6,2020
María Trinidad Sánchez,1,7.4,0,leptospirosis,6,2020
Monseñor Nouel,0,6.0,0,leptospirosis,6,2020
Monte Cristi,0,0.0,0,leptospirosis,6,2020
Monte Plata,0,0.0,0,leptospirosis,6,2020
Pedernales,0,0.0,0,leptospirosis,6,2020
Peravia,0,5.3,0,leptospirosis,6,2020
Puerto Plata,0,3.1,0,leptospirosis,6,2020
Samaná,0,0.0,0,leptospirosis,6,2020
San Cristóbal,0,1.6,0,leptospirosis,6,2020
San José de Ocoa,0,19.1,0,leptospirosis,6,2020
San Juan,0,4.7,0,leptospirosis,6,2020
San Pedro de Macorís,0,3.4,0,leptospirosis,6,2020
Santiago,1,8.0,1,leptospirosis,6,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,6,2020
Santo Domingo,1,1.8,0,leptospirosis,6,2020
Sánchez Ramírez,1,13.7,0,leptospirosis,6,2020
Valverde,1,11.8,0,leptospirosis,6,2020
Azua,0,0.0,0,leptospirosis,7,2020
Baoruco,0,0.0,0,leptospirosis,7,2020
Barahona,1,5.5,0,leptospirosis,7,2020
Dajabón,1,31.3,1,leptospirosis,7,2020
Distrito Nacional,0,5.0,0,leptospirosis,7,2020
Duarte,1,10.4,0,leptospirosis,7,2020
El Seibo,0,77.9,0,leptospirosis,7,2020
Elías Piña,0,16.4,0,leptospirosis,7,2020
Espaillat,0,4.3,0,leptospirosis,7,2020
Extranjera,0,0.0,0,leptospirosis,7,2020
Hato Mayor,0,0.0,0,leptospirosis,7,2020
Hermanas Mirabal,0,11.3,0,leptospirosis,7,2020
Independencia,0,0.0,0,leptospirosis,7,2020
La Altagracia,2,14.7,0,leptospirosis,7,2020
La Romana,1,15.3,0,leptospirosis,7,2020
La Vega,0,7.6,0,leptospirosis,7,2020
María Trinidad Sánchez,0,7.4,0,leptospirosis,7,2020
Monseñor Nouel,0,6.0,0,leptospirosis,7,2020
Monte Cristi,0,0.0,0,leptospirosis,7,2020
Monte Plata,0,0.0,0,leptospirosis,7,2020
Pedernales,0,0.0,0,leptospirosis,7,2020
Peravia,0,5.3,0,leptospirosis,7,2020
Puerto Plata,0,3.1,0,leptospirosis,7,2020
Samaná,0,0.0,0,leptospirosis,7,2020
San Cristóbal,2,4.9,0,leptospirosis,7,2020
San José de Ocoa,0,19.1,0,leptospirosis,7,2020
San Juan,0,4.7,0,leptospirosis,7,2020
San Pedro de Macorís,1,6.8,0,leptospirosis,7,2020
Santiago,2,10.0,1,leptospirosis,7,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,7,2020
Santo Domingo,1,2.5,0,leptospirosis,7,2020
Sánchez Ramírez,0,13.7,0,leptospirosis,7,2020
Valverde,0,11.8,0,leptospirosis,7,2020
Azua,0,0.0,0,leptospirosis,8,2020
Baoruco,0,0.0,0,leptospirosis,8,2020
Barahona,0,5.5,0,leptospirosis,8,2020
Dajabón,1,46.9,1,leptospirosis,8,2020
Distrito Nacional,1,6.0,0,leptospirosis,8,2020
Duarte,0,10.4,0,leptospirosis,8,2020
El Seibo,0,77.9,0,leptospirosis,8,2020
Elías Piña,0,16.4,0,leptospirosis,8,2020
Espaillat,0,4.3,0,leptospirosis,8,2020
Extranjera,0,0.0,0,leptospirosis,8,2020
Hato Mayor,0,0.0,0,leptospirosis,8,2020
Hermanas Mirabal,0,11.3,0,leptospirosis,8,2020
Independencia,0,0.0,0,leptospirosis,8,2020
La Altagracia,0,14.7,0,leptospirosis,8,2020
La Romana,0,15.3,0,leptospirosis,8,2020
La Vega,0,7.6,0,leptospirosis,8,2020
María Trinidad Sánchez,0,7.4,0,leptospirosis,8,2020
Monseñor Nouel,0,6.0,0,leptospirosis,8,2020
Monte Cristi,0,0.0,0,leptospirosis,8,2020
Monte Plata,0,0.0,0,leptospirosis,8,2020
Pedernales,0,0.0,0,leptospirosis,8,2020
Peravia,0,5.3,0,leptospirosis,8,2020
Puerto Plata,0,3.1,0,leptospirosis,8,2020
Samaná,0,0.0,0,leptospirosis,8,2020
San Cristóbal,0,4.9,0,leptospirosis,8,2020
